id,avg_ext_diversity,avg_retweet_count,avg_reply_count,avg_favorite_count,avg_num_hashtags,avg_num_urls,avg_num_mentions,avg_in_apply,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
69843045,0.971,80.558,0.0,0.021,0.309,0.11900000000000001,1.139,0.321,2277,150,536,33,5,0.0,1.0,0.0,0,10,3,14
69892452,0.96,30.011999999999997,0.0,0.218,0.494,0.153,0.718,0.365,326,444,620,1524,1,0.0,1.0,1.0,0,10,64,7
70735118,0.977,5.848,0.0,0.016,0.053,0.139,0.6759999999999999,0.48,3730,220,282,34,6,0.0,1.0,1.0,0,11,48,16
71295474,0.98,32.34,0.0,0.02,0.22899999999999998,0.172,0.705,0.278,2060,100,164,19,0,0.0,1.0,1.0,0,15,58,9
71336448,0.97,9.129,0.0,0.040999999999999995,0.321,0.09,0.8190000000000001,0.479,787,63,161,43,1,1.0,0.0,0.0,0,7,84,18
71366031,0.975,63.33,0.0,0.002,0.608,0.46399999999999997,0.695,0.14300000000000002,640,77,227,13,1,0.0,1.0,0.0,0,8,116,13
71495570,0.98,500.42699999999996,0.0,0.013000000000000001,0.179,0.395,0.604,0.079,2475,207,356,38,1,0.0,1.0,0.0,0,13,36,20
71522541,0.9840000000000001,,0.0,0.011000000000000001,0.16399999999999998,0.26899999999999996,1.162,0.276,1334,94,338,97,0,0.0,1.0,1.0,0,12,148,19
71582266,0.9740000000000001,47.762,0.0,0.004,0.264,0.455,1.085,0.099,1349,161,546,1609,5,0.0,0.0,1.0,0,7,155,17
72149178,0.97,256.151,0.0,0.004,0.109,0.048,0.62,0.151,1533,96,168,46,0,0.0,1.0,1.0,0,12,151,15
72314987,0.975,13.818,0.0,0.013000000000000001,0.45,0.128,1.026,0.505,413,42,275,42,0,0.0,0.0,0.0,0,15,144,16
72816504,0.986,51.653999999999996,0.0,0.09300000000000001,0.129,0.231,1.454,0.33,2185,64,262,173,0,0.0,0.0,0.0,0,10,31,7
72890647,0.981,32.086,0.0,0.39299999999999996,0.059000000000000004,0.057999999999999996,0.948,0.59,8713,563,774,6688,11,0.0,1.0,1.0,0,9,157,20
72967193,0.977,22.572,0.0,0.006999999999999999,0.252,0.154,1.315,0.515,650,95,139,2,0,1.0,0.0,0.0,0,7,143,12
73627373,0.971,31.638,0.0,0.039,0.218,0.142,0.9229999999999999,0.589,2617,128,324,63,3,0.0,1.0,1.0,0,9,81,19
73799359,0.958,593.141,0.0,0.195,0.038,0.11900000000000001,0.568,0.054000000000000006,268,120,429,76,0,0.0,1.0,1.0,0,12,150,16
74147053,0.985,34.598,0.0,0.003,0.179,0.38,0.5820000000000001,0.207,1110,179,2000,0,1,0.0,1.0,0.0,0,10,27,14
74156552,0.9690000000000001,10.417,0.0,0.242,0.16,0.183,0.8759999999999999,0.48100000000000004,4707,1772,1771,23,8,0.0,0.0,0.0,0,7,78,7
74486653,0.981,18.596,0.0,0.02,0.16699999999999998,0.325,1.075,0.418,1447,252,667,2,2,0.0,1.0,1.0,0,14,20,16
74544145,0.973,6.695,0.0,0.052000000000000005,0.235,0.12300000000000001,1.2830000000000001,0.431,3020,516,443,225,3,0.0,0.0,0.0,0,6,129,15
75270480,0.982,88.557,0.0,0.013999999999999999,0.079,0.514,0.7859999999999999,0.318,302,56,156,12,4,0.0,1.0,0.0,0,15,154,16
75320990,0.971,292.982,0.0,0.003,0.262,0.322,1.022,0.048,1809,102,392,18,1,1.0,1.0,0.0,0,12,62,10
75386921,0.973,811.5189999999999,0.0,0.0,0.11,0.157,1.005,0.114,271,21,63,8,1,0.0,1.0,0.0,0,12,98,13
75522479,0.9740000000000001,18.612000000000002,0.0,0.043,0.237,0.040999999999999995,1.0190000000000001,0.5660000000000001,8890,189,283,176,2,1.0,0.0,0.0,0,8,141,16
75777355,0.973,466.17800000000005,0.0,0.11599999999999999,0.08,0.14300000000000002,0.528,0.21600000000000003,13300,238,158,1905,5,0.0,1.0,1.0,0,12,50,8
76286424,0.982,3.0180000000000002,0.0,0.032,0.175,0.064,0.715,0.414,6212,369,198,103,5,0.0,0.0,1.0,0,8,110,7
76982240,0.981,876.363,0.0,0.033,0.46299999999999997,0.449,0.995,0.13699999999999998,1570,243,761,388,9,0.0,1.0,1.0,0,11,113,19
77165019,0.982,870.248,0.0,0.018000000000000002,0.156,0.455,1.123,0.221,1111,84,601,0,3,1.0,1.0,0.0,0,7,22,9
77243029,0.977,0.777,0.0,0.013000000000000001,0.076,0.237,0.736,0.474,4812,575,860,30,18,0.0,0.0,0.0,0,11,118,12
77528520,0.978,3.083,0.0,0.436,0.332,0.22699999999999998,1.182,0.46399999999999997,34098,13890,12773,85,486,0.0,1.0,0.0,0,10,54,18
78116487,0.98,32.464,0.0,0.051,0.512,0.337,0.888,0.446,6273,588,868,16,9,0.0,1.0,1.0,0,12,58,13
78719596,0.965,63.201,0.0,0.0,0.156,0.039,1.032,0.429,183,17,78,3,1,0.0,1.0,0.0,0,9,123,13
80000814,0.97,66.764,0.0,0.022000000000000002,0.305,0.126,0.83,0.297,8387,214,314,3049,11,0.0,0.0,0.0,0,7,169,8
81056258,0.973,21.613000000000003,0.0,0.048,0.251,0.121,0.713,0.122,1373,281,405,127,3,0.0,1.0,0.0,0,7,71,7
81218261,0.991,22.756,0.0,0.073,0.293,0.146,0.951,0.415,33,20,95,0,0,0.0,0.0,0.0,0,8,85,15
81239268,0.9740000000000001,41.055,0.0,0.024,0.042,0.154,0.23800000000000002,0.126,2636,54,100,0,0,0.0,1.0,1.0,0,13,53,22
81352611,0.977,50.443999999999996,0.0,0.008,0.501,0.073,1.324,0.6509999999999999,3199,111,216,289,7,0.0,1.0,0.0,0,13,159,15
81592426,0.9740000000000001,3.529,0.0,0.054000000000000006,0.07200000000000001,0.245,0.885,0.569,16037,635,320,86,16,0.0,0.0,0.0,0,14,151,15
81680710,0.976,34.07,0.0,0.028999999999999998,0.779,0.13699999999999998,1.0590000000000002,0.35600000000000004,5756,554,1853,32,10,0.0,0.0,0.0,0,10,57,8
81915249,0.98,30.141,0.0,0.006999999999999999,0.161,0.40700000000000003,0.983,0.341,4712,469,1988,98,5,0.0,1.0,1.0,0,12,46,14
82068999,0.983,4.273,0.0,0.245,0.19699999999999998,0.193,1.565,0.534,1497,153,308,121,3,0.0,0.0,1.0,0,7,15,9
82324675,0.985,48.437,0.0,0.008,0.135,0.49,0.976,0.19899999999999998,1959,289,364,56,1,0.0,1.0,1.0,0,8,110,17
82837121,0.981,18.316,0.0,0.017,0.11699999999999999,0.377,0.922,0.358,7838,213,506,180,9,0.0,1.0,1.0,0,7,102,7
83087554,0.985,555.82,0.0,0.002,0.018000000000000002,0.41600000000000004,0.196,0.032,1476,125,187,0,0,1.0,1.0,0.0,0,10,163,26
83236897,0.975,4.393,0.0,0.008,0.7879999999999999,0.621,0.457,0.028999999999999998,5367,409,1159,27,25,0.0,1.0,1.0,0,14,85,18
83338869,0.978,16.171,0.0,0.025,0.048,0.20800000000000002,0.737,0.256,1407,263,414,72,4,0.0,0.0,1.0,0,9,85,5
83581269,0.985,882.327,0.0,0.032,0.052000000000000005,0.8420000000000001,0.18600000000000003,0.063,873,122,427,33,2,1.0,1.0,0.0,0,8,140,12
83811813,0.968,27.528000000000002,0.0,0.040999999999999995,0.698,0.249,1.103,0.18100000000000002,4166,280,536,632,15,1.0,1.0,0.0,0,11,160,12
84114885,0.975,63.49,0.0,0.031,0.156,0.18899999999999997,0.599,0.115,2396,46,68,154,0,0.0,1.0,0.0,0,8,3,8
84214494,0.981,267.11,0.0,0.001,0.155,0.429,0.7609999999999999,0.271,1913,151,1172,171,0,0.0,1.0,1.0,0,8,151,17
84426046,0.985,75.919,0.0,0.013999999999999999,0.23,0.35100000000000003,0.6759999999999999,0.243,96,23,60,1,0,0.0,0.0,0.0,0,8,72,17
84561646,0.9740000000000001,53.989,0.0,0.068,0.177,0.026000000000000002,1.308,0.6940000000000001,540,116,220,45,1,1.0,0.0,0.0,0,13,71,18
84596057,0.977,3.715,0.0,0.41,0.040999999999999995,0.047,0.775,0.5710000000000001,21069,2221,1636,944,26,0.0,0.0,1.0,0,15,151,15
85184915,0.978,26.114,0.0,0.095,0.266,0.203,1.1079999999999999,0.47700000000000004,6256,517,34,264,3,0.0,0.0,1.0,0,12,138,11
85305729,0.981,132.986,0.0,0.032,0.091,0.247,0.746,0.374,4043,126,126,98,1,0.0,1.0,1.0,0,13,45,16
85391583,0.988,1.804,0.0,0.006999999999999999,0.062,0.226,0.368,0.263,6213,245,153,0,11,0.0,1.0,1.0,0,8,86,12
85637186,0.9790000000000001,65.869,0.0,0.015,0.368,0.509,0.816,0.099,4418,111,282,146,1,0.0,1.0,0.0,0,10,159,18
85668015,0.98,17.297,0.0,0.01,0.27,0.10400000000000001,0.9940000000000001,0.5579999999999999,478,34,77,2,0,0.0,1.0,1.0,0,6,57,13
85866409,0.98,123.932,0.0,0.07400000000000001,0.203,0.18600000000000003,0.574,0.385,6631,292,611,66,3,0.0,1.0,0.0,0,5,147,8
86036102,0.973,48.0,0.0,0.046,0.49200000000000005,0.138,0.49200000000000005,0.092,93,18,186,28,0,0.0,0.0,0.0,0,15,97,11
86353404,0.977,8.865,0.0,0.0,0.196,0.28,0.39,0.035,802,44,63,29,0,0.0,1.0,0.0,0,12,114,13
86525417,0.9640000000000001,,0.0,0.021,0.674,0.13,0.56,0.244,315,44,138,9,0,1.0,1.0,0.0,0,7,131,7
86561552,0.976,18.942999999999998,0.0,0.171,0.046,0.034,0.664,0.5529999999999999,831,75,217,519,0,0.0,0.0,1.0,0,12,51,8
86612717,0.981,,0.0,0.0,0.187,0.691,0.5479999999999999,0.07,277,35,139,0,1,0.0,1.0,1.0,0,12,103,12
86741673,0.9740000000000001,167.938,0.0,0.06,0.083,0.038,0.37,0.168,4082,244,294,257,0,0.0,1.0,0.0,0,12,94,14
86981924,0.983,1.382,0.0,0.0,0.055,0.12,0.16899999999999998,0.012,334,21,368,3,0,0.0,0.0,0.0,0,10,20,13
87654715,0.982,0.42200000000000004,0.0,0.071,0.526,0.488,0.521,0.142,299,29,28,3,0,0.0,1.0,0.0,0,5,84,17
88528666,0.9640000000000001,114.0,0.0,0.019,0.41,0.195,0.72,0.13,319,40,53,1,0,1.0,1.0,0.0,0,15,160,20
89237976,0.973,10.177999999999999,0.0,0.004,0.040999999999999995,0.41,0.212,0.11699999999999999,549,123,213,2,0,0.0,1.0,1.0,0,13,123,15
89734891,0.986,25.81,0.0,0.025,0.135,0.496,0.617,0.139,618,22,125,207,0,0.0,1.0,1.0,0,15,87,27
91303893,0.983,0.273,0.0,0.004,0.8440000000000001,0.7490000000000001,0.303,0.035,421,48,96,1,0,0.0,0.0,1.0,0,10,48,5
91866745,0.978,19.78,0.0,0.11199999999999999,0.064,0.22899999999999998,0.509,0.364,27096,1057,280,33,13,0.0,1.0,0.0,0,11,28,1
92225723,0.97,12.140999999999998,0.0,0.043,0.22,0.401,0.754,0.22,1205,233,40,29,1,0.0,1.0,0.0,0,8,160,15
92403540,0.991,16.033,0.0,9.81,0.051,0.48700000000000004,0.687,0.42700000000000005,1667,408372,194,4,744,0.0,0.0,0.0,0,9,37,16
93259719,0.975,10.17,0.0,0.127,0.185,0.19399999999999998,1.077,0.348,9057,504,401,3891,9,0.0,1.0,1.0,0,12,93,19
93648877,0.9840000000000001,8.755,0.0,0.022000000000000002,0.647,0.439,0.511,0.187,294,30,96,4,0,0.0,0.0,0.0,0,10,23,8
94841494,0.981,30.239,0.0,0.10400000000000001,0.47700000000000004,0.153,0.847,0.491,294,42,81,13,0,0.0,1.0,1.0,0,15,139,8
95008519,0.978,12.79,0.0,0.109,0.18,0.439,0.466,0.114,508,479,261,0,17,0.0,1.0,0.0,0,14,64,15
95243555,0.971,0.6890000000000001,0.0,0.027999999999999997,0.10099999999999999,0.07400000000000001,0.6920000000000001,0.327,4476,612,257,267,35,0.0,1.0,0.0,0,14,83,10
95452901,0.973,52.876000000000005,0.0,0.005,0.307,0.141,1.135,0.18,1132,131,193,4,1,1.0,1.0,0.0,0,12,122,20
96338067,0.983,15.751,0.0,0.0,0.15,0.292,0.447,0.174,364,74,182,4,1,1.0,0.0,0.0,0,8,53,16
96586973,0.981,13.106,0.0,0.043,0.22899999999999998,0.055,0.5670000000000001,0.5820000000000001,1181,55,271,6,0,0.0,0.0,0.0,0,5,110,17
98481107,0.98,105.071,0.0,0.04,0.172,0.077,0.657,0.562,360,95,213,1,0,0.0,1.0,1.0,0,9,58,16
98913291,0.991,0.043,0.0,0.0,0.043,0.87,0.261,0.13,28,19,253,12,0,1.0,1.0,0.0,0,7,4,18
100459808,0.9740000000000001,125.552,0.0,0.052000000000000005,0.562,0.10400000000000001,1.281,0.385,159,27,255,2,0,1.0,0.0,0.0,0,10,69,13
100996879,0.975,80.07300000000001,0.0,0.002,0.13699999999999998,0.192,0.276,0.034,649,68,178,60,1,1.0,1.0,0.0,0,8,76,9
101503282,0.976,59.806000000000004,0.0,0.018000000000000002,0.281,0.068,1.107,0.63,2264,169,1021,30,2,0.0,1.0,0.0,0,12,16,19
102422355,0.965,716.216,0.0,0.0,0.294,0.059000000000000004,0.47100000000000003,0.0,67,15,76,0,0,0.0,1.0,1.0,0,12,155,11
102760709,0.978,48.577,0.0,0.004,0.044000000000000004,0.043,0.39799999999999996,0.22,3833,111,216,0,1,0.0,1.0,1.0,0,10,65,18
103055195,0.973,72.475,0.0,0.033,0.45899999999999996,0.08199999999999999,0.951,0.23,76,30,96,8,0,0.0,0.0,1.0,0,9,26,8
103304208,0.9740000000000001,67.40899999999999,0.0,0.006999999999999999,0.09300000000000001,0.154,0.7829999999999999,0.317,495,34,68,5,0,1.0,0.0,0.0,0,5,98,18
104235671,0.98,55.093,0.0,0.006,0.17600000000000002,0.171,1.17,0.48,2349,76,377,8,0,0.0,1.0,0.0,0,14,84,15
104566770,0.966,2.755,0.0,2.0340000000000003,0.035,0.113,0.265,0.114,10619,11089,565,776,245,0.0,1.0,1.0,0,9,52,18
104754590,0.977,8.455,0.0,0.046,0.284,0.6829999999999999,0.524,0.175,820,227,521,20,5,0.0,0.0,0.0,0,11,3,12
104770020,0.975,12.032,0.0,0.025,0.23600000000000002,0.105,0.872,0.465,758,102,254,2,2,0.0,1.0,0.0,0,9,17,20
104775098,0.972,75.558,0.0,0.008,0.168,0.41700000000000004,0.787,0.191,1065,144,543,156,0,1.0,0.0,0.0,0,9,110,17
104818930,0.976,75.861,0.0,0.003,0.155,0.595,0.532,0.263,380,65,186,1,0,0.0,1.0,0.0,0,11,115,17
104897833,0.987,8.417,0.0,0.885,0.01,0.027999999999999997,0.847,0.508,9971,1271,619,10146,15,0.0,1.0,0.0,0,9,68,11
105128951,0.986,32.918,0.0,0.016,0.24600000000000002,0.311,0.32799999999999996,0.033,117,53,56,1,2,0.0,0.0,0.0,0,10,23,12
105429377,0.986,1.588,0.0,0.345,0.044000000000000004,0.017,1.1540000000000001,0.8009999999999999,14467,1612,1581,431,10,0.0,0.0,0.0,0,10,101,6
105496654,0.97,27.064,0.0,0.021,0.29,0.105,0.41200000000000003,0.281,1869,95,135,42,0,0.0,1.0,0.0,0,9,134,11
106456147,0.9740000000000001,,0.0,0.011000000000000001,0.429,0.21100000000000002,0.8140000000000001,0.177,504,133,270,1,3,0.0,0.0,0.0,0,10,64,10
107216254,0.988,12.514000000000001,0.0,0.07200000000000001,0.04,0.46799999999999997,0.932,0.33799999999999997,360,190,620,12,0,0.0,1.0,0.0,0,13,92,17
107421428,0.966,,0.0,0.004,0.055999999999999994,0.071,0.76,0.35700000000000004,2620,357,826,17,1,0.0,1.0,1.0,0,10,95,12
107990833,0.9790000000000001,9.047,0.0,0.061,0.34600000000000003,0.14300000000000002,1.056,0.5379999999999999,3461,239,348,458,4,0.0,0.0,0.0,0,10,64,10
108148833,0.983,324.806,0.0,0.008,0.027000000000000003,0.45299999999999996,0.506,0.317,9966,115,454,60,10,0.0,0.0,0.0,0,9,108,15
108557681,0.977,6.767,0.0,0.066,0.804,0.20199999999999999,0.8370000000000001,0.315,2765,2698,261,56,159,0.0,0.0,0.0,0,13,100,10
109079114,0.9790000000000001,5.022,0.0,0.193,0.53,0.013000000000000001,1.3880000000000001,0.545,24057,1076,840,69,36,1.0,1.0,0.0,0,10,105,10
110273768,0.982,3.404,0.0,0.28800000000000003,0.019,0.044000000000000004,0.937,0.736,30909,2818,3032,1981,87,0.0,1.0,0.0,0,7,152,17
110439086,0.975,64.051,0.0,0.025,0.17600000000000002,0.149,1.047,0.301,2685,68,258,585,1,0.0,0.0,1.0,0,15,10,15
110942781,0.9470000000000001,74.477,0.0,0.027999999999999997,0.215,0.09300000000000001,0.486,0.168,161,72,14,3,2,0.0,1.0,0.0,0,8,34,19
111354131,0.98,59.842,0.0,0.067,0.212,0.19699999999999998,0.852,0.299,2656,95,174,224,3,0.0,1.0,1.0,0,6,60,16
111628975,0.975,45.166000000000004,0.0,0.005,0.126,0.318,0.835,0.342,4625,121,256,129,1,0.0,0.0,1.0,0,7,11,14
111924058,0.978,7.481,0.0,0.10300000000000001,0.259,0.043,0.816,0.447,16955,3286,2743,2,87,0.0,0.0,0.0,0,5,24,4
112745297,0.9790000000000001,5.7,0.0,0.013000000000000001,0.096,0.23199999999999998,0.6509999999999999,0.095,4067,777,1995,347,22,0.0,0.0,0.0,0,12,40,12
113487244,0.985,18.409000000000002,0.0,0.02,0.017,0.177,0.579,0.47200000000000003,4190,140,190,46,0,0.0,1.0,0.0,0,8,14,6
113746083,0.978,3.763,0.0,0.612,0.23600000000000002,0.45,2.145,0.39299999999999996,14246,932,781,4047,30,0.0,1.0,0.0,0,14,158,16
114467204,0.981,7.023,0.0,0.004,0.042,0.129,0.8859999999999999,0.653,594,44,91,0,0,0.0,0.0,0.0,0,8,57,13
114541436,0.9690000000000001,20.449,0.0,0.09300000000000001,0.462,0.07200000000000001,0.987,0.597,360,81,182,78,0,0.0,1.0,1.0,0,14,136,15
114849265,0.983,68.953,0.0,0.065,0.071,0.066,0.401,0.201,10043,362,233,56,4,0.0,1.0,1.0,0,11,126,13
115340992,0.975,,0.0,0.037000000000000005,0.256,0.28,0.9740000000000001,0.17600000000000002,707,27,59,1,1,1.0,0.0,0.0,0,11,36,7
115349856,0.976,22.166,0.0,0.0,0.332,0.743,0.6709999999999999,0.023,444,125,452,16,4,0.0,0.0,0.0,0,9,119,18
115955798,0.978,6.276,0.0,0.205,0.18100000000000002,0.591,1.145,0.23399999999999999,15131,2107,1898,1170,28,0.0,0.0,0.0,0,7,157,7
116190007,0.978,66.045,0.0,0.011000000000000001,0.19399999999999998,0.086,0.902,0.33799999999999997,5936,200,461,81,4,0.0,1.0,1.0,0,13,56,11
116538160,0.978,,0.0,0.033,0.096,0.21899999999999997,0.679,0.312,540,57,104,14,0,0.0,0.0,0.0,0,11,160,2
117463248,0.975,,0.0,0.013000000000000001,0.11699999999999999,0.539,0.493,0.03,889,201,500,7,5,1.0,1.0,0.0,0,8,28,14
117708359,0.9640000000000001,11.814,0.0,0.08800000000000001,0.17600000000000002,0.054000000000000006,0.887,0.418,3980,625,268,267,8,1.0,0.0,0.0,0,10,135,10
117755159,0.982,2.8539999999999996,0.0,0.371,0.038,0.048,1.0,0.611,5558,872,625,3146,7,0.0,0.0,0.0,0,11,31,9
118024286,0.973,,0.0,0.01,0.23199999999999998,0.158,0.825,0.131,1656,126,650,20,0,0.0,0.0,1.0,0,13,76,20
118339229,0.98,42.357,0.0,0.008,0.251,0.348,0.976,0.324,3139,237,487,32,7,0.0,1.0,0.0,0,15,106,15
118898139,0.9790000000000001,0.055999999999999994,0.0,0.006,0.053,0.9490000000000001,0.035,0.022000000000000002,5660,554,937,6,23,0.0,1.0,1.0,0,7,158,11
119065059,0.977,53.586000000000006,0.0,0.002,0.11599999999999999,0.5589999999999999,0.7829999999999999,0.022000000000000002,476,347,431,4,8,0.0,0.0,1.0,0,13,84,13
120720544,0.972,3.037,0.0,0.365,0.139,0.069,1.262,0.747,15795,6403,5835,10365,28,0.0,0.0,1.0,0,15,153,19
123582130,0.958,15.231,0.0,0.026000000000000002,0.231,0.051,0.846,0.48700000000000004,63,10,41,10,0,1.0,0.0,0.0,0,7,58,17
123912727,0.977,81.357,0.0,0.003,0.237,0.42,0.8170000000000001,0.136,621,25,135,2,0,0.0,1.0,0.0,0,7,137,12
124439362,0.971,143.13299999999998,0.0,0.0,0.618,0.212,0.945,0.19399999999999998,160,53,487,1,1,1.0,0.0,0.0,0,12,82,11
124578978,0.97,5.52,0.0,0.068,0.114,0.084,0.41600000000000004,0.198,9410,577,776,448,7,0.0,1.0,1.0,0,5,77,10
125088832,0.982,2.7260000000000004,0.0,0.006,0.154,0.45399999999999996,0.777,0.266,777,87,305,0,2,1.0,1.0,0.0,0,13,114,17
126727689,0.977,24.685,0.0,0.055999999999999994,0.29,0.386,1.217,0.255,10378,286,538,321,3,1.0,0.0,0.0,0,10,97,14
126737626,0.983,48.323,0.0,0.05,0.32799999999999996,0.073,0.8340000000000001,0.364,622,49,218,7,1,1.0,0.0,0.0,0,14,104,14
128587032,0.975,21.885,0.0,0.027999999999999997,0.044000000000000004,0.057999999999999996,0.873,0.5329999999999999,1550,235,533,5,3,1.0,1.0,0.0,0,8,111,18
129214047,0.981,29.238000000000003,0.0,0.053,0.042,0.109,1.0270000000000001,0.604,6634,326,423,136,1,0.0,1.0,1.0,0,5,94,19
129586152,0.983,0.22399999999999998,0.0,0.034,0.534,0.31,0.586,0.414,112,154,257,0,1,0.0,0.0,1.0,0,15,87,7
130766020,0.976,31.346999999999998,0.0,0.039,0.059000000000000004,0.212,0.778,0.475,1671,86,80,50,2,0.0,0.0,1.0,0,9,28,7
131435310,0.9740000000000001,9.895,0.0,0.028999999999999998,0.171,0.223,0.74,0.129,887,547,1416,179,2,0.0,1.0,1.0,0,12,68,7
132104173,0.978,6.3629999999999995,0.0,0.044000000000000004,0.037000000000000005,0.315,0.504,0.344,36944,582,437,702,10,0.0,1.0,0.0,0,10,136,13
132128902,0.977,6.406000000000001,0.0,0.013000000000000001,0.303,0.032,0.865,0.613,200,43,203,2,2,0.0,0.0,0.0,0,6,11,16
132182052,0.978,93.646,0.0,0.0,0.138,0.33799999999999997,0.8,0.077,104,63,295,0,1,0.0,0.0,0.0,0,13,12,15
132621562,0.99,0.18899999999999997,0.0,0.0,0.022000000000000002,0.456,0.289,0.133,101,22,29,3,0,1.0,1.0,0.0,0,8,124,12
132888488,0.981,31.836,0.0,0.064,0.166,0.06,1.0659999999999998,0.585,1358,119,626,136,0,0.0,1.0,1.0,0,7,110,6
132983450,0.972,,0.0,0.004,0.203,0.457,1.1159999999999999,0.039,288,11,68,9,0,0.0,0.0,0.0,0,8,88,17
133447001,0.9790000000000001,7.211,0.0,0.02,0.231,0.381,0.807,0.384,883,1047,1516,7,10,0.0,0.0,1.0,0,13,58,12
134526134,0.983,25.116,0.0,0.049,0.038,0.051,0.511,0.303,8662,172,115,31,1,0.0,1.0,1.0,0,12,132,10
134803800,0.983,7.398,0.0,0.14,0.086,0.552,0.51,0.31,1352,1403,1442,287,6,0.0,1.0,0.0,0,11,29,19
135111235,0.985,28.448,0.0,0.015,0.065,0.511,0.79,0.327,639,136,471,12,1,0.0,1.0,1.0,0,6,21,6
135248338,0.9690000000000001,102.59299999999999,0.0,0.0,0.637,0.044000000000000004,0.887,0.11800000000000001,441,36,166,0,0,1.0,0.0,0.0,0,12,32,17
135441917,0.9840000000000001,4.159,0.0,0.05,0.532,0.565,0.705,0.251,5369,300,102,28,3,1.0,1.0,0.0,0,15,113,14
135525784,0.968,61.391999999999996,0.0,0.027000000000000003,0.053,0.168,0.292,0.099,30010,478,261,659,13,0.0,1.0,0.0,0,8,97,5
135894129,0.975,2.342,0.0,0.001,0.027999999999999997,0.022000000000000002,0.494,0.387,3366,78,215,6,0,0.0,0.0,1.0,0,10,100,7
136622745,0.9790000000000001,40.760999999999996,0.0,0.142,0.17800000000000002,0.191,1.028,0.46,1529,315,706,1409,1,0.0,0.0,1.0,0,7,22,7
136692380,0.971,39.605,0.0,0.001,0.158,0.6459999999999999,0.693,0.004,2212,117,287,2,2,1.0,0.0,0.0,0,14,75,15
137390297,0.976,244.062,0.0,0.006,0.494,0.287,0.41200000000000003,0.138,252,53,411,6,0,0.0,1.0,1.0,0,10,41,15
138322603,0.965,53.678999999999995,0.0,0.33299999999999996,0.536,0.036000000000000004,0.875,0.435,272,106,232,106,0,0.0,0.0,0.0,0,10,34,6
138438793,0.973,58.806999999999995,0.0,0.069,0.24,0.221,1.073,0.319,3088,221,561,723,0,0.0,1.0,0.0,0,13,71,20
138529938,0.9840000000000001,157.404,0.0,0.024,0.1,0.17600000000000002,0.8759999999999999,0.5670000000000001,629,61,179,236,1,0.0,1.0,0.0,0,8,36,20
138867555,0.983,9.291,0.0,0.057,0.20600000000000002,0.223,0.6809999999999999,0.39799999999999996,3134,162,369,422,5,0.0,1.0,0.0,0,15,157,15
140030010,0.9790000000000001,1.0270000000000001,0.0,0.052000000000000005,0.322,0.8390000000000001,0.419,0.043,4145,3137,142,24,58,0.0,1.0,1.0,0,14,23,8
140191830,0.975,149.442,0.0,0.01,0.135,0.013999999999999999,0.846,0.486,236,71,109,225,0,0.0,1.0,0.0,0,8,27,6
140410819,0.9740000000000001,9.561,0.0,0.078,0.091,0.156,0.376,0.18899999999999997,520,101,286,98,1,0.0,0.0,1.0,0,15,85,15
141669233,0.982,30.264,0.0,0.031,0.121,0.109,0.545,0.35,9824,195,117,102,8,0.0,1.0,0.0,0,15,101,7
142238323,0.9790000000000001,,0.0,0.059000000000000004,0.364,0.281,1.0859999999999999,0.441,493,300,310,3,6,1.0,1.0,0.0,0,14,90,17
142335653,0.975,45.65,0.0,0.077,0.23600000000000002,0.34700000000000003,1.123,0.267,6475,438,938,983,3,0.0,0.0,0.0,0,7,52,7
143990497,0.966,0.9179999999999999,0.0,0.031,0.237,0.052000000000000005,0.33,0.22699999999999998,137,13,48,4,0,0.0,1.0,0.0,0,12,89,7
144207876,0.985,3.782,0.0,0.133,0.315,0.076,0.932,0.816,1257,160,243,259,1,0.0,0.0,0.0,0,13,163,17
144305807,0.975,13.359000000000002,0.0,0.055999999999999994,0.429,0.065,0.7609999999999999,0.442,5671,210,235,161,3,0.0,1.0,0.0,0,8,58,21
145748083,0.976,17.809,0.0,0.011000000000000001,0.115,0.369,0.276,0.106,1149,45,85,19,0,0.0,1.0,0.0,0,8,52,13
146093361,0.975,113.25,0.0,0.034,0.086,0.267,0.858,0.237,4323,80,40,99,2,0.0,1.0,1.0,0,14,123,11
148536610,0.9890000000000001,26.09,0.0,0.012,0.028999999999999998,0.361,0.308,0.026000000000000002,1063,88,228,35,1,0.0,1.0,0.0,0,12,36,17
149278846,0.975,150.474,0.0,0.013000000000000001,0.872,0.231,0.7559999999999999,0.154,106,74,334,0,0,0.0,0.0,0.0,0,13,89,19
150026364,0.978,23.546,0.0,0.06,0.045,0.387,0.79,0.20800000000000002,1368,252,627,98,1,0.0,1.0,1.0,0,9,164,3
150307637,0.982,17.665,0.0,0.033,0.08800000000000001,0.078,0.935,0.728,770,42,149,28,0,0.0,1.0,0.0,0,11,36,12
150983977,0.982,7.297999999999999,0.0,0.012,0.46799999999999997,0.172,0.773,0.442,5755,201,165,3,0,0.0,1.0,1.0,0,15,38,15
151590831,0.983,327.74800000000005,0.0,0.085,0.08199999999999999,0.067,0.938,0.657,3907,315,460,31,5,0.0,1.0,0.0,0,8,50,3
151602547,0.992,686.538,0.0,0.013000000000000001,0.025,0.605,0.239,0.147,1465,61,158,38,2,0.0,1.0,0.0,0,12,38,10
