id,avg_friends_listed_count,avg_friends_default_profile,avg_friends_geo_enabled,avg_friends_profile_background_tile,friend_Bot_rate,avg_friends_sn_length,avg_friends_desc_length,avg_friends_name_length,ff_ratio,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,profile_background_tile,Bot,sn_length,desc_length,name_length
299837277,32.6,0.4,0.6,0.0,0.0,10.0,91.0,13.6,671.0010341261634,3866,533,51,0,15,0.0,1.0,1.0,0,12,155,13
286543,60.0,0.0,1.0,0.0,0.0,4.0,95.0,13.0,165.002849002849,6892,930,535,478,28,0.0,1.0,0.0,0,7,41,17
9664862,28.0,0.0,1.0,0.0,0.0,4.0,69.0,14.0,44.00526315789474,227,89,126,0,1,0.0,1.0,0.0,0,7,67,16
144226252,28.0,0.0,1.0,0.0,0.0,4.0,69.0,14.0,64.00636942675159,2957,165,276,394,6,0.0,1.0,0.0,0,13,122,16
71582266,83.5,0.0,0.0,0.5,0.0,14.0,97.5,12.5,131.01333333333332,1349,161,546,1609,5,0.0,0.0,1.0,0,7,155,17
599940695,4.333,0.133,0.33299999999999996,0.467,0.0,12.267000000000001,72.267,13.867,5.0344827586206895,5507,1945,195,1,39,1.0,0.0,0.0,0,12,74,14
977265403,3.75,0.0,0.5,0.25,0.0,11.0,56.0,12.5,199.0079365079365,109,274,253,2,13,0.0,0.0,0.0,0,7,26,7
427676471,7.332999999999999,0.0,0.667,0.0,0.0,10.667,80.0,9.667,39.00990099009901,239,732,1970,0,7,0.0,0.0,0.0,0,11,153,12
114726248,33.333,0.0,0.0,0.667,0.0,11.0,34.0,13.0,14.03225806451613,1368,188,673,5,1,0.0,0.0,0.0,0,14,68,15
323809354,3.0,0.0,1.0,0.0,0.0,8.0,33.0,13.0,57.00413223140496,373,83,211,0,2,1.0,1.0,0.0,0,6,81,16
38972677,30.333000000000002,0.667,0.667,0.0,0.0,11.667,119.0,14.667,21.01063829787234,3276,125,549,224,2,0.0,1.0,1.0,0,14,73,14
252516822,73.0,1.0,1.0,0.0,0.0,12.0,161.0,15.0,7.018518518518518,1823,118,275,42,5,0.0,0.0,1.0,0,9,104,14
361097511,9.333,0.33299999999999996,0.5,0.25,0.0,11.0,80.083,13.917,58.00375939849624,18427,797,925,2431,10,1.0,1.0,0.0,0,10,94,10
396898731,38.5,0.5,0.5,0.0,0.0,11.0,122.5,13.0,56.00390625,4245,264,731,419,0,0.0,1.0,0.0,0,14,23,12
406907214,15.857000000000001,0.28600000000000003,0.857,0.28600000000000003,0.0,11.429,102.571,13.142999999999999,26.00763358778626,6464,2352,469,251,80,0.0,1.0,1.0,0,6,108,13
577422947,37.0,1.0,0.5,0.0,0.0,8.5,116.0,13.5,131.00714285714287,489,276,448,216,0,0.0,0.0,1.0,0,15,20,17
585968039,10.083,0.25,0.41700000000000004,0.33299999999999996,0.0,10.0,93.375,12.542,76.00260416666667,14010,1192,1088,1965,14,0.0,0.0,1.0,0,14,139,11
801510450,29.4,0.2,0.6,0.2,0.0,10.4,106.6,11.8,120.00680272108843,726,237,816,144,1,0.0,1.0,0.0,0,14,70,6
1204191037,36.5,1.0,0.5,0.0,0.0,13.0,150.0,11.5,201.00436681222706,293,57,53,2,2,1.0,0.0,0.0,0,11,54,20
45110939,37.0,1.0,1.0,0.0,0.0,10.5,125.0,17.0,24.004716981132077,56,66,249,2,0,0.0,1.0,0.0,0,11,149,12
48182327,26.889,0.111,0.556,0.667,0.0,9.667,106.889,11.222000000000001,62.00699300699301,1781,105,427,234,0,0.0,0.0,1.0,0,7,118,15
106456147,43.0,0.0,0.667,0.0,0.0,9.667,89.667,13.333,321.0026041666667,504,133,270,1,3,0.0,0.0,0.0,0,10,64,10
318949971,107.5,0.0,0.5,0.0,0.0,10.0,80.5,10.0,106.00280112044818,392,54,72,3,1,1.0,0.0,0.0,0,14,148,5
509320296,38.0,0.0,0.5,0.0,0.0,7.0,84.5,5.5,46.03448275862069,226,40,114,45,0,1.0,0.0,0.0,0,6,161,16
601810260,45.0,0.0,1.0,0.0,0.0,8.0,26.0,3.0,424.001321003963,862,127,266,405,0,0.0,1.0,1.0,0,10,46,16
970505658,45.0,0.0,1.0,0.0,0.0,8.0,26.0,3.0,130.00359712230215,44,32,55,2,2,0.0,0.0,1.0,0,9,148,20
438023,27.5,0.0,0.75,0.75,0.0,9.5,81.75,10.0,8.011494252873563,2885,173,444,41,2,0.0,1.0,1.0,0,12,3,12
20542869,25.5,0.0,0.5,0.0,0.0,9.0,30.0,7.5,54.00423728813559,563,76,315,40,1,0.0,0.0,0.0,0,9,82,10
233245609,30.6,0.6,0.4,0.4,0.0,11.2,106.6,15.4,94.00324675324676,1080,79,360,10,0,1.0,1.0,0.0,0,8,68,14
289859824,117.0,0.0,1.0,1.0,0.0,10.0,155.0,14.0,80.0034965034965,4542,184,204,1686,2,0.0,1.0,1.0,0,11,86,16
414966228,47.0,0.0,1.0,0.33299999999999996,0.0,13.0,108.333,14.667,74.00450450450451,4504,161,403,163,1,0.0,0.0,0.0,0,9,66,10
1038384050,117.0,0.0,1.0,1.0,0.0,10.0,155.0,14.0,18.00413223140496,364,32,110,16,0,1.0,1.0,0.0,0,8,123,17
129515952,49.333,0.0,0.667,0.667,0.0,9.667,119.333,11.667,265.00136798905606,7018,450,1142,1671,3,0.0,0.0,1.0,0,13,115,14
213981500,117.0,0.0,1.0,1.0,0.0,10.0,155.0,14.0,212.00581395348837,728,139,45,2,4,0.0,0.0,1.0,0,14,96,16
395890746,117.0,0.0,1.0,1.0,0.0,10.0,155.0,14.0,3.0285714285714285,61,12,33,0,0,0.0,0.0,0.0,0,14,147,14
491275814,117.0,0.0,1.0,1.0,0.0,10.0,155.0,14.0,214.0016051364366,872,692,1902,0,24,0.0,0.0,0.0,0,9,113,14
46334699,20.5,0.25,0.5,0.5,0.0,11.75,55.25,10.0,145.00331125827816,3302,370,934,103,7,0.0,1.0,0.0,0,14,76,15
77528520,26.857,0.14300000000000002,0.429,0.28600000000000003,0.0,10.571,52.714,14.571,107.00595238095238,34098,13890,12773,85,486,0.0,1.0,0.0,0,10,54,18
54556442,54.0,0.0,0.0,0.0,0.0,8.0,31.0,5.0,21.00515463917526,2064,238,590,26,5,0.0,1.0,1.0,0,11,101,19
350791585,54.0,0.0,0.0,0.0,0.0,8.0,31.0,5.0,15.00709219858156,106,27,192,7,0,0.0,1.0,0.0,0,6,23,17
471422290,21.333000000000002,0.0,0.33299999999999996,0.0,0.0,11.667,48.333,11.333,21.011363636363637,140,198,171,12,3,0.0,1.0,1.0,0,10,35,10
495077879,23.333000000000002,0.33299999999999996,0.33299999999999996,0.0,0.0,12.0,107.0,8.333,68.00431034482759,2943,123,148,83,0,1.0,0.0,0.0,0,15,52,6
517883021,15.6,0.4,0.2,0.4,0.0,11.2,94.2,11.0,127.00719424460432,6573,271,280,1143,4,0.0,1.0,1.0,0,6,123,8
549083012,30.375,0.0,0.375,0.25,0.0,10.0,90.875,13.5,299.00331125827813,1166,354,279,40,2,0.0,0.0,0.0,0,11,160,12
67006908,2.1430000000000002,0.28600000000000003,0.429,0.28600000000000003,0.0,10.429,74.571,15.286,34.007462686567166,3896,369,250,20,10,1.0,0.0,0.0,0,9,114,20
262898875,29.333000000000002,0.667,0.667,0.0,0.0,9.667,82.333,8.0,68.01234567901234,2846,289,201,61,9,0.0,1.0,1.0,0,14,152,20
560223770,21.333000000000002,0.0,0.33299999999999996,0.0,0.0,9.667,94.333,11.333,119.00490196078431,1028,44,81,19,3,0.0,0.0,1.0,0,12,24,11
585439502,13.6,0.2,0.6,0.4,0.0,8.0,104.4,13.2,420.00138504155126,1601,298,399,876,5,0.0,0.0,0.0,0,14,25,15
406150965,7.0,0.2,0.6,0.0,0.0,9.8,89.2,13.0,149.00352112676057,1933,237,440,160,7,1.0,1.0,0.0,0,6,103,16
469218793,14.833,0.25,0.667,0.25,0.0,9.583,101.5,14.167,63.01075268817204,7722,1493,930,4096,12,0.0,0.0,1.0,0,12,55,4
56466070,52.0,0.0,1.0,0.0,0.0,7.0,55.0,19.0,33.007936507936506,9147,100,162,369,4,0.0,1.0,1.0,0,7,22,8
889616856,23.75,0.5,0.75,0.0,0.0,11.25,51.0,17.25,74.01075268817205,672,173,412,170,0,1.0,0.0,0.0,0,13,32,14
82837121,115.75,0.0,0.5,0.25,0.0,11.5,115.75,15.5,97.00877192982456,7838,213,506,180,9,0.0,1.0,1.0,0,7,102,7
116538160,170.0,0.0,0.0,0.0,0.0,12.0,135.0,17.0,184.0020202020202,540,57,104,14,0,0.0,0.0,0.0,0,11,160,2
468198674,71.0,0.0,0.33299999999999996,0.667,0.0,12.0,142.333,11.0,93.00454545454545,3340,120,301,5,2,0.0,0.0,1.0,0,8,92,6
31107779,85.5,0.0,0.5,0.0,0.0,13.5,97.5,16.5,139.00632911392404,133,43,90,8,0,1.0,0.0,0.0,0,5,37,18
82062642,23.75,0.25,0.375,0.25,0.0,10.375,63.875,15.625,76.01162790697674,142,75,171,0,0,0.0,1.0,0.0,0,11,41,14
128857854,38.0,0.2,0.6,0.2,0.0,11.6,109.8,16.2,334.0028653295129,4144,523,819,56,9,0.0,1.0,0.0,0,10,93,17
157042531,76.0,0.0,0.33299999999999996,0.0,0.0,11.667,101.0,12.333,390.001100110011,49672,14271,376,426,177,0.0,1.0,0.0,0,13,131,15
23748269,45.5,0.0,1.0,0.0,0.0,11.0,124.0,16.5,185.0021052631579,2275,165,285,181,4,0.0,0.0,1.0,0,11,16,12
141669233,87.0,0.0,1.0,0.0,0.0,7.0,152.0,17.0,216.0014684287812,9824,195,117,102,8,0.0,1.0,0.0,0,15,101,7
379114417,47.4,0.0,0.8,0.4,0.0,11.6,135.8,13.6,2353.002132196162,1747,174,307,13,1,0.0,1.0,1.0,0,12,8,13
406162937,44.5,0.0,1.0,0.0,0.0,10.0,82.5,17.5,81.003861003861,6357,215,681,1356,3,1.0,1.0,0.0,0,10,33,14
418024172,87.0,0.0,1.0,0.0,0.0,7.0,152.0,17.0,63.00787401574803,430,64,133,191,1,0.0,0.0,0.0,0,14,35,8
547477084,87.0,0.0,1.0,0.0,0.0,7.0,152.0,17.0,752.0006784260515,825,93,185,10,0,0.0,1.0,0.0,0,15,115,10
552190256,25.25,0.5,0.5,0.25,0.0,11.0,83.25,16.75,188.00581395348837,1940,136,182,124,2,1.0,0.0,0.0,0,15,3,6
1072217274,24.5,0.0,0.33299999999999996,0.667,0.0,10.833,115.5,14.5,67.00414937759336,247,314,278,94,1,0.0,1.0,1.0,0,12,157,13
1092912044,32.6,0.2,0.4,0.0,0.0,8.8,101.8,10.8,20.01219512195122,532,212,242,0,0,0.0,0.0,1.0,0,15,16,14
1127280169,87.0,0.0,1.0,0.0,0.0,7.0,152.0,17.0,146.0062893081761,49,208,124,14,2,1.0,0.0,0.0,0,7,155,16
18874774,87.0,0.0,1.0,0.0,0.0,7.0,152.0,17.0,65.00314465408805,5352,70,72,11,1,0.0,1.0,0.0,0,5,79,18
125796953,67.5,0.0,1.0,0.0,0.0,8.5,137.0,13.75,47.01162790697674,4440,386,306,168,8,0.0,1.0,0.0,0,7,86,16
146215776,38.6,0.2,1.0,0.0,0.0,9.8,103.0,12.0,84.009009009009,48363,1499,313,65,49,0.0,0.0,0.0,0,12,159,19
453885595,12.75,0.25,0.25,0.5,0.0,10.0,43.25,12.0,584.001003009027,1539,205,397,36,1,0.0,0.0,0.0,0,9,36,9
1137300811,26.5,0.0,0.0,0.5,0.0,11.0,111.0,11.5,46.01123595505618,134,34,97,21,0,0.0,0.0,0.0,0,8,161,5
57573169,12.9,0.2,0.5,0.5,0.0,11.1,92.5,13.2,350.00296735905044,6038,3398,1905,8,117,0.0,1.0,1.0,0,10,155,14
10492262,12.0,0.0,0.0,1.0,0.0,12.0,55.0,4.0,28.006756756756758,770,81,181,89,2,0.0,1.0,1.0,0,11,136,19
84561646,7.5,0.0,0.5,0.5,0.0,10.0,56.5,12.5,132.01176470588234,540,116,220,45,1,1.0,0.0,0.0,0,13,71,18
326054560,15.286,0.14300000000000002,0.429,0.7140000000000001,0.0,9.857000000000001,102.14299999999999,11.571,426.0007575757576,530,138,429,53,0,0.0,1.0,0.0,0,10,97,6
908843828,12.0,0.0,0.0,1.0,0.0,12.0,55.0,4.0,130.00307692307692,360,18,65,5,0,1.0,0.0,0.0,0,12,101,18
95452901,22.5,0.0,0.0,0.5,0.0,14.5,134.5,16.0,130.00196463654223,1132,131,193,4,1,1.0,1.0,0.0,0,12,122,20
217350735,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,27.017241379310345,225,77,178,219,1,0.0,1.0,1.0,0,10,41,16
404987270,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,95.0051282051282,1012,92,220,12,1,0.0,1.0,0.0,0,13,39,14
496968634,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,45.005917159763314,1298,81,253,117,1,0.0,1.0,0.0,0,9,71,7
523331583,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,193.00512820512822,3412,10116,246,198,0,0.0,1.0,0.0,0,9,113,10
1030992019,18.0,0.33299999999999996,0.5,0.583,0.0,10.583,111.417,14.833,111.00416666666666,5109,246,408,469,0,0.0,0.0,0.0,0,15,106,15
1205923694,19.0,0.0,0.0,1.0,0.0,14.667,95.0,18.0,359.000664893617,392,129,335,303,1,1.0,0.0,0.0,0,5,71,12
70228722,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,359.0037735849057,399,70,130,15,6,0.0,0.0,0.0,0,9,129,9
265017059,45.0,0.0,0.0,1.0,0.0,14.0,163.0,17.0,311.002849002849,1514,72,118,48,1,0.0,1.0,0.0,0,8,59,6
421319874,21.0,0.0,0.0,0.667,0.0,10.667,99.333,11.333,162.00248138957815,5297,66,144,2360,0,0.0,0.0,0.0,0,10,37,11
1071137462,3.0,0.0,0.0,1.0,0.0,10.0,111.0,10.0,29.006666666666668,56,62,414,1,0,1.0,1.0,0.0,0,12,64,13
1089293960,20.5,0.5,0.25,0.0,0.0,10.25,114.25,12.5,58.005076142131976,503,546,1224,1,4,0.0,0.0,0.0,0,13,72,13
255499265,27.666999999999998,0.0,0.33299999999999996,0.0,0.0,10.0,72.0,10.0,1403.0009596928983,5774,246,510,31,0,0.0,0.0,0.0,0,6,17,13
490480487,23.0,0.0,1.0,0.5,0.0,12.5,65.5,10.5,77.00363636363636,865,371,300,236,0,0.0,0.0,1.0,0,11,72,9
761723172,33.0,0.0,0.0,1.0,0.0,6.0,42.0,3.0,88.00331125827815,612,29,142,32,0,1.0,0.0,0.0,0,13,18,5
278618602,23.0,0.0,1.0,1.0,0.0,10.0,68.0,7.0,731.0009442870632,2481,165,175,762,8,0.0,1.0,0.0,0,9,40,20
8858022,14.5,1.0,0.0,0.0,0.0,11.5,123.5,19.5,475.0025706940874,4111,314,338,47,8,0.0,1.0,1.0,0,8,92,16
600090702,4.206,0.265,0.529,0.294,0.0,10.675999999999998,104.706,15.294,350.0019723865878,4112,1113,1304,5155,2,0.0,0.0,1.0,0,15,161,16
382178634,26.2,0.8,0.2,0.0,0.0,13.0,67.8,14.6,54.002808988764045,939,130,335,81,0,0.0,1.0,1.0,0,12,122,19
416502198,74.333,0.33299999999999996,0.0,0.33299999999999996,0.0,11.667,98.333,11.333,146.00469483568074,393,53,356,31,0,0.0,1.0,0.0,0,14,87,17
17421795,8.5,0.5,0.25,0.25,0.0,12.25,68.75,12.75,174.00877192982455,3063,128,138,69,4,0.0,1.0,0.0,0,15,96,16
37204587,9.667,0.667,0.667,0.0,0.0,14.0,106.0,16.0,183.00333333333333,2848,127,192,151,5,0.0,0.0,0.0,0,11,37,7
8927532,11.0,0.0,1.0,1.0,0.0,8.0,160.0,17.0,50.00348432055749,1441,97,203,25,2,0.0,1.0,1.0,0,15,83,15
72890647,3.8,0.2,0.4,0.6,0.0,12.6,130.2,14.2,23.016949152542374,8713,563,774,6688,11,0.0,1.0,1.0,0,9,157,20
365372541,4.0,0.0,1.0,0.667,0.0,10.0,133.333,17.333,60.0078125,3701,501,528,1348,2,0.0,1.0,0.0,0,9,161,11
373947833,3.444,0.33299999999999996,0.444,0.556,0.0,10.889000000000001,115.667,14.0,65.00751879699249,528,822,170,5,17,0.0,0.0,0.0,0,12,49,17
708429391,19.333,0.0,0.33299999999999996,0.667,0.0,7.667000000000001,114.667,11.0,23.009345794392523,2213,162,97,7,1,1.0,0.0,0.0,0,8,112,7
1205795042,6.75,0.375,0.375,0.375,0.0,11.25,101.125,13.0,138.00666666666666,3439,474,446,4696,2,0.0,0.0,0.0,0,14,149,4
27422705,87.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,28.01063829787234,1566,110,295,71,1,0.0,1.0,0.0,0,13,102,14
100996879,70.5,0.0,0.5,0.0,0.0,7.0,41.0,10.5,66.00709219858156,649,68,178,60,1,1.0,1.0,0.0,0,8,76,9
245306807,26.4,0.0,0.4,0.2,0.0,8.4,84.8,11.4,46.00751879699248,2161,150,137,266,1,0.0,1.0,1.0,0,13,160,15
291290779,87.0,0.0,0.0,0.0,0.0,5.0,24.0,4.0,51.005208333333336,576,78,209,0,2,0.0,1.0,1.0,0,15,73,15
27636956,31.333000000000002,0.0,0.33299999999999996,0.0,0.0,13.0,41.333,14.333,50.005405405405405,1672,627,1089,11,4,0.0,0.0,0.0,0,10,84,11
50972738,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,12.017241379310345,704,129,380,12,0,1.0,0.0,0.0,0,11,63,13
298489056,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,44.00609756097561,203,97,255,66,3,0.0,0.0,1.0,0,14,133,14
363251033,61.2,0.0,0.4,0.4,0.0,11.4,76.0,13.0,1303.0010050251256,2177,178,648,186,0,1.0,1.0,0.0,0,11,85,16
384932218,54.5,0.0,0.5,0.5,0.0,11.0,97.5,14.0,105.00333333333333,600,77,436,47,0,1.0,0.0,0.0,0,15,34,13
408087080,94.0,0.0,0.0,0.0,0.0,10.0,40.0,15.0,46.00709219858156,259,145,159,1,0,1.0,0.0,0.0,0,14,36,15
22015162,51.8,0.0,0.4,0.4,0.0,10.0,91.2,12.8,33.03448275862069,2885,132,313,143,1,0.0,1.0,1.0,0,15,34,13
45100798,42.0,0.0,0.5,0.0,0.0,8.5,90.0,11.5,302.00049975012496,3152,162,352,23,7,0.0,0.0,0.0,0,9,61,21
182342223,21.333000000000002,0.0,0.667,0.33299999999999996,0.0,10.333,108.667,15.667,460.00205761316874,1172,206,341,77,1,0.0,0.0,0.0,0,12,154,20
285724171,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,40.0045871559633,2500,90,137,504,1,0.0,1.0,0.0,0,7,3,6
335208230,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,96.00334448160535,3098,59,165,587,0,0.0,0.0,1.0,0,12,79,17
380015773,27.5,0.0,0.5,0.5,0.0,9.5,107.0,11.5,34.01010101010101,1579,256,457,2046,1,0.0,1.0,0.0,0,8,97,8
396625283,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,13.014925373134329,680,73,222,128,0,0.0,1.0,0.0,0,15,75,16
718684188,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,229.0019493177388,210,27,64,0,0,1.0,1.0,0.0,0,13,37,14
331349150,54.0,0.0,1.0,0.0,0.0,9.0,58.0,17.0,322.0032786885246,1590,489,1997,259,0,0.0,1.0,1.0,0,13,65,19
499933271,16.167,0.0,0.5,0.16699999999999998,0.0,10.167,92.5,11.667,142.0045045045045,298,43,132,2,0,0.0,0.0,0.0,0,7,105,14
138438793,13.5,0.25,0.0,0.5,0.0,14.0,81.0,10.75,32.035714285714285,3088,221,561,723,0,0.0,1.0,0.0,0,13,71,20
381960133,29.75,0.5,0.25,0.25,0.0,9.0,104.25,10.25,291.00291545189503,882,44,168,30,0,0.0,0.0,1.0,0,9,101,9
405140479,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,2926.000364431487,143,75,86,50,1,0.0,1.0,0.0,0,9,130,17
418046391,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,30426.006172839505,229,22,107,1,0,1.0,1.0,0.0,0,5,38,9
434460614,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,25.015384615384615,1455,33,85,2,0,0.0,0.0,0.0,0,10,34,12
374138547,40.5,0.5,0.5,0.5,0.0,10.0,83.0,14.0,769.0029761904761,1170,341,733,8,2,0.0,0.0,1.0,0,11,66,12
486991172,39.0,1.0,0.0,0.0,0.0,12.0,74.0,14.0,57.00408163265306,1020,45,113,15,0,0.0,1.0,0.0,0,11,103,10
769388442,19.5,0.5,0.5,0.0,0.0,11.0,73.0,15.0,363.0029239766082,557,151,279,77,1,0.0,0.0,0.0,0,11,150,8
9564632,56.0,0.0,0.0,0.33299999999999996,0.0,10.333,124.333,8.667,326.0021097046413,16935,2242,918,44,124,0.0,1.0,1.0,0,9,41,11
60490488,60.0,0.16699999999999998,0.5,0.16699999999999998,0.0,10.167,88.833,11.333,36.00833333333333,1364,1735,900,3,71,0.0,0.0,1.0,0,10,132,11
72863207,40.0,0.2,0.2,0.0,0.0,12.4,74.6,14.6,733.0005076142132,112283,19682,17637,203,760,0.0,1.0,1.0,0,11,153,13
108557681,72.25,0.125,0.5,0.5,0.0,10.0,83.5,16.625,109.00175131348512,2765,2698,261,56,159,0.0,0.0,0.0,0,13,100,10
50650272,71.0,0.0,0.0,1.0,0.0,10.0,132.0,11.0,438.00075301204816,270,95,133,13,1,1.0,1.0,0.0,0,6,36,13
363161920,71.0,0.0,0.0,1.0,0.0,10.0,132.0,11.0,20.02173913043478,27743,399,456,0,9,0.0,0.0,0.0,0,10,165,9
806660965,16.0,0.0,0.5,0.5,0.0,10.0,95.0,6.5,342.0022026431718,285,95,200,80,1,0.0,1.0,1.0,0,11,155,14
238505344,55.0,0.0,0.0,1.0,0.0,14.0,101.5,17.0,657.0041493775933,3032,230,821,30,2,0.0,0.0,0.0,0,14,127,12
52491055,45.5,0.0,1.0,0.0,0.0,10.0,86.5,12.5,79.00588235294117,12197,415,382,116,21,0.0,1.0,1.0,0,8,160,16
76286424,27.0,0.0,1.0,0.5,0.0,13.5,103.5,13.0,14.04,6212,369,198,103,5,0.0,0.0,1.0,0,8,110,7
161612145,37.5,0.0,1.0,0.5,0.0,10.0,150.0,14.0,140.00526315789475,8679,274,251,257,37,0.0,1.0,0.0,0,8,33,13
348430064,54.0,0.0,1.0,0.0,0.0,12.0,140.0,12.0,28.003703703703703,399,21,80,1,0,0.0,0.0,0.0,0,12,91,18
381666513,32.0,0.0,0.5,0.0,0.0,11.0,120.5,9.0,124.005291005291,2697,282,525,16,6,1.0,1.0,0.0,0,14,108,30
504944262,32.0,0.0,1.0,0.0,0.0,9.5,148.5,15.5,255.0017793594306,2270,82,194,76,0,0.0,0.0,0.0,0,14,91,15
344525772,23.75,0.0,0.25,0.25,0.0,8.5,92.75,11.0,355.00467289719626,2464,124,186,645,2,1.0,0.0,0.0,0,15,148,16
1062916164,11.286,0.28600000000000003,0.14300000000000002,0.14300000000000002,0.0,9.571,73.0,8.429,34.005780346820806,5025,190,164,243,1,0.0,1.0,0.0,0,11,155,8
410044683,24.5,0.25,0.75,0.75,0.0,8.75,124.5,14.0,347.00280898876406,3062,583,997,163,1,0.0,0.0,0.0,0,12,149,13
109848907,15.0,0.0,1.0,1.0,0.0,12.0,155.0,13.0,42.00613496932515,834,108,363,40,0,1.0,0.0,0.0,0,8,68,20
265731317,3.0,1.0,0.0,0.0,0.0,9.0,118.0,16.0,79.00970873786407,50,49,159,0,0,1.0,1.0,0.0,0,6,99,15
401423776,12.0,0.5,0.0,0.0,0.0,10.0,66.0,10.5,179.00247524752476,744,118,204,9,5,0.0,1.0,0.0,0,13,25,12
370595287,85.0,0.5,0.0,0.0,0.0,13.0,103.0,12.0,7.0131578947368425,364,48,187,12,2,1.0,0.0,0.0,0,8,147,14
187185454,13.0,0.0,0.0,0.0,0.0,7.0,26.0,7.0,169.00571428571428,3110,128,178,63,2,0.0,1.0,0.0,0,10,87,10
14112759,3.0,1.0,1.0,0.0,0.0,14.0,103.0,14.0,34.01176470588236,160,46,146,22,0,1.0,1.0,0.0,0,10,17,6
557616612,3.0,1.0,1.0,0.0,0.0,14.0,103.0,14.0,47.004975124378106,204,13,41,0,0,1.0,0.0,0.0,0,8,13,18
25911628,69.0,0.5,0.5,0.0,0.0,7.0,143.0,15.0,40.013513513513516,1706,134,257,0,2,0.0,0.0,0.0,0,8,43,16
439062828,13.091,0.273,0.636,0.182,0.0,10.182,85.182,12.727,288.00124533001247,1162,962,1999,95,12,0.0,0.0,1.0,0,15,102,20
1133943835,19.667,0.33299999999999996,0.667,0.0,0.0,11.0,84.0,15.667,44.005494505494504,133,32,71,10,0,1.0,0.0,0.0,0,15,123,12
34580222,106.5,0.5,0.0,0.0,0.0,9.5,116.0,11.0,38.00485436893204,2206,103,203,6,1,1.0,0.0,0.0,0,13,88,14
107471115,27.0,1.0,0.0,0.0,0.0,7.0,74.0,15.5,39.00662251655629,3962,1275,215,0,84,0.0,1.0,0.0,0,8,154,18
38002859,4.0,0.4,0.6,0.4,0.0,11.2,89.2,14.8,9.01388888888889,371,413,70,9,6,0.0,0.0,1.0,0,15,25,16
189263728,13.0,0.0,0.667,0.0,0.0,11.667,99.333,11.667,86.00657894736842,185,128,487,121,2,1.0,1.0,0.0,0,13,130,20
245970658,19.0,0.0,1.0,1.0,0.0,12.0,85.0,13.0,194.0027624309392,3332,269,253,281,1,0.0,1.0,1.0,0,9,146,11
494266249,9.5,0.0,0.5,1.0,0.0,10.0,86.5,12.5,86.0045871559633,1544,61,160,731,0,0.0,1.0,0.0,0,7,46,15
44604091,19.0,0.0,1.0,1.0,0.0,12.0,85.0,13.0,84.005291005291,783,126,102,26,4,0.0,1.0,0.0,0,10,72,11
117708359,11.0,0.16699999999999998,0.0,0.33299999999999996,0.0,12.333,99.0,13.667,527.0006901311249,3980,625,268,267,8,1.0,0.0,0.0,0,10,135,10
394814291,23.666999999999998,0.0,0.0,1.0,0.0,10.333,131.333,16.0,210.00352112676057,4557,423,757,43,2,0.0,1.0,0.0,0,8,17,10
223007169,39.0,0.0,0.0,1.0,0.0,8.0,106.0,9.0,163.00375939849624,165,15,80,9,2,1.0,0.0,0.0,0,4,92,16
538287562,0.0,0.0,0.0,1.0,0.0,7.0,118.0,15.0,36.00769230769231,1651,16,55,5,0,0.0,0.0,1.0,0,5,123,3
373579998,8.0,0.0,0.0,0.0,0.0,7.0,78.0,7.0,46.01123595505618,411,31,139,29,1,1.0,0.0,0.0,0,14,41,6
1009413198,12.667,0.33299999999999996,0.0,0.0,0.0,7.332999999999999,96.333,13.0,138.007299270073,3103,119,280,89,0,1.0,0.0,0.0,0,8,158,17
428384851,7.5,0.0,0.25,0.5,0.0,11.75,113.25,14.0,80.00450450450451,141,78,170,17,1,0.0,1.0,1.0,0,11,156,15
1116460440,10.0,0.0,0.0,0.0,0.0,10.0,101.0,6.0,3.02,1315,71,107,83,0,0.0,0.0,1.0,0,9,103,16
233287464,3.0,0.5,0.25,0.25,0.0,12.0,90.25,14.75,700.0022026431718,1828,129,340,15,0,1.0,0.0,0.0,0,8,47,15
423410028,3.0,0.0,0.0,1.0,0.0,13.0,115.0,14.0,963.000500250125,385,237,675,7,0,0.0,1.0,1.0,0,13,60,13
54911584,12.333,0.33299999999999996,0.0,0.33299999999999996,0.0,11.0,92.333,16.667,28.015625,246,333,1598,10,0,0.0,0.0,1.0,0,15,132,17
210483287,10.0,0.0,0.0,1.0,0.0,13.0,58.0,12.0,51.00925925925926,595,102,219,19,2,0.0,1.0,0.0,0,15,95,9
